ID,Make,Year,Condition,Mileage,Engine.Size,Fuel,Transmission,Price,Build,Selling.Rate,,,
385,Lexus,2008,3,243860,3500,Petrol,Automatic,3045000,Not SUV,106.9462997,,,
386,Toyota,2012,2,373365,2500,Petrol,Automatic,4725000,Not SUV,120.3310015,,,
387,Mercedes-Benz,2009,3,175241,3500,Petrol,Automatic,3675000,SUV,129.3582081,,,
388,Mercedes-Benz,2010,3,191748,3600,Petrol,Automatic,4160000,Not SUV,130.380255,,,
392,Toyota,2014,2,104291,2400,Petrol,Automatic,5720000,Not SUV,122.1199565,,,
394,Toyota,2011,2,160336,3500,Petrol,Automatic,6240000,SUV,141.9929683,,,
395,Toyota,2012,3,76334,3500,Petrol,Automatic,5565000,SUV,120.3310015,,,
396,Renault,2005,3,60207,2000,Petrol,Automatic,3675000,SUV,107.9017948,,,
397,Lexus,2007,2,131510,3500,Petrol,Automatic,4680000,Not SUV,108.2238082,,,
398,Toyota,2008,3,113236,3500,Petrol,Automatic,3885000,SUV,106.9462997,,,
400,Toyota,2005,2,354671,3300,Petrol,Automatic,3780000,Not SUV,107.9017948,,,
401,Toyota,2010,2,144121,2000,Petrol,Automatic,12600000,Not SUV,130.380255,,,
402,Toyota,2007,2,154843,3500,Petrol,Automatic,3255000,Not SUV,108.2238082,,,
403,Lexus,2007,2,377520,4600,Petrol,Automatic,4200000,Not SUV,108.2238082,,,
406,Toyota,2016,2,16548,2500,Petrol,Automatic,12480000,SUV,169.7856929,,,
407,Toyota,2014,2,119965,2500,Petrol,Automatic,4410000,Not SUV,122.1199565,,,
409,Lexus,2010,2,188896,3500,Petrol,Manual,5775000,Not SUV,130.380255,,,
411,Mini,2012,2,144286,1600,Petrol,Automatic,6300000,Not SUV,120.3310015,,,
412,Lexus,2007,2,148888,3500,Petrol,Automatic,4680000,Not SUV,108.2238082,,,
413,Lexus,2009,3,285775,3500,Petrol,Automatic,3150000,Not SUV,129.3582081,,,
414,Lexus,2008,3,243860,3500,Petrol,Automatic,3045000,Not SUV,106.9462997,,,
415,Toyota,2011,2,161948,2500,Petrol,Automatic,3990000,Not SUV,141.9929683,,,
416,Toyota,2015,2,154559,3500,Petrol,Automatic,6825000,Not SUV,137.4128104,,,
417,Mercedes-Benz,2009,2,95356,3000,Petrol,Automatic,7350000,SUV,129.3582081,,,
420,Lexus,2008,2,169463,3500,Petrol,Automatic,4410000,Not SUV,106.9462997,,,
421,Toyota,2009,3,225960,2700,Petrol,Automatic,6552000,SUV,129.3582081,,,
422,Toyota,2012,2,143428,2500,Petrol,Automatic,5720000,Not SUV,120.3310015,,,
424,Mercedes-Benz,2020,2,20106,2000,Petrol,Automatic,58800000,SUV,220.9049263,,,
426,Mercedes-Benz,2008,3,89833,5500,Petrol,Automatic,4200000,Not SUV,106.9462997,,,
427,Toyota,2011,3,215641,2500,Petrol,Automatic,5250000,Not SUV,141.9929683,,,
428,Land Rover,2007,3,216498,4700,Petrol,Automatic,3150000,SUV,108.2238082,,,
429,Toyota,2012,3,284635,2700,Petrol,Automatic,5720000,SUV,120.3310015,,,
430,Mercedes-Benz,2015,2,38636,4700,Petrol,Automatic,19760000,SUV,137.4128104,,,
433,Toyota,2011,2,20473,3500,Petrol,Automatic,10400000,Not SUV,141.9929683,,,
434,Lexus,2004,2,272206,4700,Petrol,Automatic,11440000,SUV,112.8321389,,,
435,Mercedes-Benz,2010,3,191748,3600,Petrol,Automatic,4160000,Not SUV,130.380255,,,
436,Toyota,2011,3,92016,3500,Petrol,Automatic,5880000,SUV,141.9929683,,,
437,Lexus,2009,2,95321,3500,Petrol,Automatic,6448000,SUV,129.3582081,,,
439,Lexus,2013,2,139005,3400,Petrol,Automatic,12075000,SUV,120.7825672,,,
440,Toyota,2011,2,217124,2700,Petrol,Automatic,6760000,Not SUV,141.9929683,,,
442,Lexus,2005,3,109691,3300,Petrol,Automatic,3360000,SUV,107.9017948,,,
443,Lexus,2014,2,68276,3500,Petrol,Automatic,15600000,SUV,122.1199565,,,
444,Mercedes-Benz,2010,2,142261,3500,Petrol,Automatic,8840000,SUV,130.380255,,,
445,Mercedes-Benz,2013,2,104536,3500,Petrol,Automatic,14352000,SUV,120.7825672,,,
447,Lexus,2017,2,68077,3500,Petrol,Automatic,2.60E+07,SUV,192.3100693,,,
448,Mercedes-Benz,2009,3,323392,3500,Petrol,Automatic,3150000,Not SUV,129.3582081,,,
449,Mercedes-Benz,2013,2,76441,2700,Petrol,Automatic,5775000,Not SUV,120.7825672,,,
452,Lexus,2008,2,169463,3500,Petrol,Automatic,4410000,Not SUV,106.9462997,,,
453,Toyota,2009,3,89921,2700,Petrol,Automatic,14560000,SUV,129.3582081,,,
454,Toyota,2012,2,279555,2500,Petrol,Automatic,4725000,Not SUV,120.3310015,,,
455,Toyota,2002,2,125606,2000,Petrol,Automatic,3255000,SUV,103.6416019,,,
456,Mercedes-Benz,2016,2,54116,3500,Petrol,Automatic,18375000,SUV,169.7856929,,,
458,Lexus,2012,3,81214,3500,Petrol,Automatic,7280000,Not SUV,120.3310015,,,
459,Toyota,2008,2,199815,2400,Petrol,Automatic,4410000,Not SUV,106.9462997,,,
460,Toyota,2009,2,141966,4000,Petrol,Automatic,4725000,Not SUV,129.3582081,,,
461,Toyota,2011,2,20473,3500,Petrol,Automatic,10400000,Not SUV,141.9929683,,,
462,Toyota,2012,3,284635,2700,Petrol,Automatic,5720000,SUV,120.3310015,,,
464,Acura,2008,3,174861,3700,Petrol,Automatic,3536000,SUV,106.9462997,,,
465,Toyota,2007,3,86965,5700,Petrol,Automatic,4725000,Not SUV,108.2238082,,,
466,Toyota,2005,2,290022,3300,Petrol,Automatic,4368000,SUV,107.9017948,,,
467,Mercedes-Benz,2010,3,150581,3500,Petrol,Automatic,3465000,Not SUV,130.380255,,,
469,Mercedes-Benz,2008,2,87432,4600,Petrol,Automatic,5775000,SUV,106.9462997,,,
471,Lexus,2012,3,81214,3500,Petrol,Automatic,7280000,Not SUV,120.3310015,,,
473,Toyota,2017,2,98483,2700,Petrol,Automatic,7350000,Not SUV,192.3100693,,,
474,Lexus,2007,3,92530,3500,Petrol,Automatic,3150000,Not SUV,108.2238082,,,
475,Toyota,2009,2,86341,2400,Petrol,Automatic,3465000,Not SUV,129.3582081,,,
476,Toyota,2006,2,76999,2400,Petrol,Manual,6300000,Not SUV,105.8547276,,,
477,Mercedes-Benz,2003,2,168330,5500,Petrol,Automatic,4200000,Not SUV,120.8084383,,,
478,Acura,2008,3,174861,3700,Petrol,Automatic,3536000,SUV,106.9462997,,,
479,Toyota,2002,2,125606,2000,Petrol,Automatic,3255000,SUV,103.6416019,,,
480,Toyota,2011,2,163022,3500,Petrol,Automatic,5460000,Not SUV,141.9929683,,,
481,Mercedes-Benz,2013,2,76441,2700,Petrol,Automatic,5775000,Not SUV,120.7825672,,,
483,Ford,2012,2,149681,3500,Petrol,Automatic,5720000,SUV,120.3310015,,,
484,Toyota,2013,2,135027,2500,Petrol,Automatic,5616000,Not SUV,120.7825672,,,
485,Toyota,2006,3,128397,3300,Hybrid,Automatic,3120000,SUV,105.8547276,,,
486,Mercedes-Benz,2008,3,89833,5500,Petrol,Automatic,4200000,Not SUV,106.9462997,,,
487,Toyota,2010,3,187491,2400,Petrol,Manual,6300000,Not SUV,130.380255,,,
488,Mercedes-Benz,2008,2,87432,4600,Petrol,Automatic,5775000,SUV,106.9462997,,,
489,Toyota,2008,3,309482,4000,Petrol,Automatic,4200000,Not SUV,106.9462997,,,
491,Mercedes-Benz,2015,2,183487,3500,Petrol,Automatic,13650000,SUV,137.4128104,,,
492,Land Rover,2007,3,216498,4700,Petrol,Automatic,3150000,SUV,108.2238082,,,
493,Toyota,2013,2,250088,2500,Petrol,Automatic,5355000,Not SUV,120.7825672,,,
494,Toyota,2017,2,98483,2700,Petrol,Automatic,7350000,Not SUV,192.3100693,,,
495,Lexus,2018,2,53288,3500,Petrol,Automatic,2.10E+07,SUV,193.8541808,,,
496,Land Rover,2015,2,88166,2000,Petrol,Automatic,11025000,SUV,137.4128104,,,
497,Lexus,2005,3,109691,3300,Petrol,Automatic,3360000,SUV,107.9017948,,,
499,Mercedes-Benz,2013,2,104536,3500,Petrol,Automatic,14352000,SUV,120.7825672,,,
500,Mercedes-Benz,2013,3,250717,3500,Petrol,Automatic,5250000,Not SUV,120.7825672,,,
501,Toyota,2011,2,63404,3500,Petrol,Automatic,8295000,SUV,141.9929683,,,
502,Mercedes-Benz,2010,2,142261,3500,Petrol,Automatic,8840000,SUV,130.380255,,,
503,Toyota,2014,2,234273,4700,Petrol,Automatic,16275000,Not SUV,122.1199565,,,
504,Toyota,2011,2,161948,2500,Petrol,Automatic,3990000,Not SUV,141.9929683,,,
505,Ford,2010,2,155547,3500,Petrol,Automatic,3952000,SUV,130.380255,,,
506,Mercedes-Benz,2008,3,237536,3500,Petrol,Automatic,3675000,SUV,106.9462997,,,
507,Acura,2010,2,221054,3700,Petrol,Automatic,9450000,SUV,130.380255,,,
508,Toyota,2005,2,290022,3300,Petrol,Automatic,4368000,SUV,107.9017948,,,
509,Toyota,2012,2,350882,3500,Petrol,Automatic,7176000,Not SUV,120.3310015,,,
510,Toyota,2007,3,114531,3300,Petrol,Automatic,3640000,SUV,108.2238082,,,
512,Toyota,2008,2,209285,3500,Petrol,Automatic,3360000,Not SUV,106.9462997,,,
514,Lexus,2015,2,40837,3500,Petrol,Automatic,10500000,SUV,137.4128104,,,
515,Mercedes-Benz,2006,2,185092,3500,Petrol,Automatic,6240000,SUV,105.8547276,,,
516,Toyota,2007,2,181160,3500,Petrol,Automatic,3360000,Not SUV,108.2238082,,,
517,Toyota,2006,2,145366,3300,Petrol,Automatic,4160000,Not SUV,105.8547276,,,
518,Lexus,2015,2,82357,3500,Petrol,Automatic,20500000,SUV,137.4128104,,,
519,Toyota,2013,2,100075,2500,Petrol,Automatic,4200000,Not SUV,120.7825672,,,
520,Lexus,2009,3,285775,3500,Petrol,Automatic,3150000,Not SUV,129.3582081,,,
522,Mercedes-Benz,2010,2,124523,3000,Petrol,Automatic,4095000,Not SUV,130.380255,,,
523,Mercedes-Benz,2010,2,116697,3500,Petrol,Automatic,5565000,Not SUV,130.380255,,,
524,Ford,2013,2,140864,3500,Petrol,Automatic,4725000,SUV,120.7825672,,,
525,Toyota,2008,2,268296,3500,Petrol,Automatic,3536000,Not SUV,106.9462997,,,
526,Toyota,2014,2,234273,4700,Petrol,Automatic,16275000,Not SUV,122.1199565,,,
527,Toyota,2012,2,279555,2500,Petrol,Automatic,4725000,Not SUV,120.3310015,,,
528,Toyota,2007,3,114531,3300,Petrol,Automatic,3640000,SUV,108.2238082,,,
529,Land Rover,2012,2,170174,5000,Petrol,Automatic,12480000,SUV,120.3310015,,,
533,Lexus,2008,3,271598,3500,Petrol,Automatic,4160000,Not SUV,106.9462997,,,
534,Toyota,2011,2,297082,2500,Petrol,Automatic,3990000,Not SUV,141.9929683,,,
535,Mercedes-Benz,2006,3,170599,3500,Petrol,Automatic,3150000,SUV,105.8547276,,,
537,Ford,2009,2,436448,4600,Petrol,Automatic,6300000,Not SUV,129.3582081,,,
538,Ford,2012,3,80400,2000,Petrol,Automatic,3360000,SUV,120.3310015,,,
541,Toyota,2011,2,141530,3500,Petrol,Automatic,6136000,Not SUV,141.9929683,,,
542,Lexus,2004,2,158812,3300,Petrol,Automatic,5408000,Not SUV,112.8321389,,,
543,Toyota,2011,2,297082,2500,Petrol,Automatic,3990000,Not SUV,141.9929683,,,
544,Toyota,2011,3,66737,2500,Petrol,Automatic,3360000,SUV,141.9929683,,,
545,Lexus,2008,3,271598,3500,Petrol,Automatic,4160000,Not SUV,106.9462997,,,
547,Toyota,2005,2,337681,2400,Petrol,Automatic,3675000,Not SUV,107.9017948,,,
548,Toyota,2009,2,354333,2400,Hybrid,Automatic,3150000,Not SUV,129.3582081,,,
552,Toyota,2010,2,135904,3500,Petrol,Automatic,3990000,Not SUV,130.380255,,,
553,Toyota,2009,2,86341,2400,Petrol,Automatic,3465000,Not SUV,129.3582081,,,
554,Toyota,2010,2,17429,4000,Petrol,Manual,26250000,SUV,130.380255,,,
555,Lexus,2011,2,30457,3500,Petrol,Automatic,9984000,SUV,141.9929683,,,
556,Ford,2007,2,303226,3500,Petrol,Automatic,3328000,SUV,108.2238082,,,
557,Toyota,2013,3,89445,3500,Petrol,Automatic,6760000,SUV,120.7825672,,,
558,Ford,2011,3,84719,3500,Petrol,Automatic,5250000,SUV,141.9929683,,,
559,Mercedes-Benz,2015,2,113731,2000,Petrol,Automatic,12600000,Not SUV,137.4128104,,,
561,Ford,2007,2,147723,4000,Petrol,Automatic,3150000,SUV,108.2238082,,,
562,Ford,2012,2,232070,3500,Petrol,Automatic,7800000,SUV,120.3310015,,,
563,Toyota,2011,2,160336,3500,Petrol,Automatic,6240000,SUV,141.9929683,,,
565,Ford,2005,2,164909,5400,Petrol,Automatic,3045000,SUV,107.9017948,,,
566,Toyota,2008,2,268296,3500,Petrol,Automatic,3536000,Not SUV,106.9462997,,,
567,Toyota,2011,2,124744,3500,Petrol,Automatic,7350000,SUV,141.9929683,,,
568,Mercedes-Benz,2012,3,69388,3500,Petrol,Automatic,5250000,Not SUV,120.3310015,,,
570,Toyota,2011,3,185520,3500,Petrol,Automatic,5225000,SUV,141.9929683,,,
571,Ford,2013,3,88432,2000,Petrol,Automatic,3675000,Not SUV,120.7825672,,,
572,Ford,2011,3,143007,3500,Petrol,Automatic,5250000,SUV,141.9929683,,,
573,Lexus,2008,3,71151,3500,Petrol,Automatic,3744000,Not SUV,106.9462997,,,
574,Ford,2009,2,436448,4600,Petrol,Automatic,6300000,Not SUV,129.3582081,,,
575,Acura,2010,2,370878,3700,Petrol,Automatic,3990000,Not SUV,130.380255,,,
578,Toyota,2016,2,16548,2500,Petrol,Automatic,12480000,SUV,169.7856929,,,
579,Lexus,2007,2,82850,3500,Petrol,Automatic,4690000,Not SUV,108.2238082,,,
580,Ford,2013,2,217417,3500,Petrol,Automatic,6240000,SUV,120.7825672,,,
582,Ford,2005,2,212433,3000,Petrol,Automatic,4200000,SUV,107.9017948,,,
583,Mercedes-Benz,2017,3,39674,3500,Petrol,Automatic,13650000,SUV,192.3100693,,,
584,Lexus,2010,2,120660,3500,Petrol,Automatic,8400000,SUV,130.380255,,,
585,Toyota,2011,3,92016,3500,Petrol,Automatic,5880000,SUV,141.9929683,,,
586,Ford,2014,3,68871,2000,Petrol,Automatic,7280000,SUV,122.1199565,,,
588,Lexus,2008,3,64129,4600,Petrol,Automatic,3465000,Not SUV,106.9462997,,,
589,Toyota,2008,2,418753,3500,Petrol,Automatic,7592000,Not SUV,106.9462997,,,
590,Mercedes-Benz,2008,2,140038,4600,Petrol,Automatic,5250000,SUV,106.9462997,,,
591,Ford,2011,2,265935,3500,Petrol,Automatic,4410000,SUV,141.9929683,,,
592,Ford,2001,3,173113,3500,Petrol,Automatic,4200000,Not SUV,98.78961463,,,
593,Land Rover,2008,3,178406,4400,Petrol,Automatic,3360000,SUV,106.9462997,,,
594,Lexus,2009,2,95321,3500,Petrol,Automatic,6448000,SUV,129.3582081,,,
595,Ford,2017,3,124596,2000,Petrol,Automatic,12600000,Not SUV,192.3100693,,,
596,Ford,2007,2,171104,3500,Petrol,Automatic,3952000,SUV,108.2238082,,,
597,Ford,2012,3,140197,2500,Petrol,Manual,5250000,Not SUV,120.3310015,,,
598,Lexus,2006,3,130145,4700,Petrol,Automatic,3255000,SUV,105.8547276,,,
599,Mercedes-Benz,2009,3,323392,3500,Petrol,Automatic,3150000,Not SUV,129.3582081,,,
601,Toyota,2006,2,201305,3000,Petrol,Automatic,3465000,Not SUV,105.8547276,,,
602,Lexus,2011,3,196286,4600,Petrol,Automatic,15600000,SUV,141.9929683,,,
603,Mercedes-Benz,2011,2,200436,4600,Petrol,Automatic,8900000,SUV,141.9929683,,,
604,Ford,2010,2,134105,3500,Petrol,Automatic,3675000,SUV,130.380255,,,
605,Toyota,2012,2,153345,2700,Petrol,Automatic,8112000,SUV,120.3310015,,,
606,Toyota,2010,3,76966,5700,Petrol,Automatic,5775000,Not SUV,130.380255,,,
608,Mercedes-Benz,2011,2,195029,3000,Petrol,Automatic,6240000,Not SUV,141.9929683,,,
609,Ford,2014,3,271943,3500,Petrol,Automatic,5200000,SUV,122.1199565,,,
610,Lexus,2010,3,114626,3500,Hybrid,Automatic,6760000,SUV,130.380255,,,
611,Mercedes-Benz,2018,2,115896,3500,Petrol,Automatic,24150000,SUV,193.8541808,,,
613,Toyota,2012,3,162229,2700,Petrol,Automatic,12600000,SUV,120.3310015,,,
614,Lexus,2007,3,140981,3500,Petrol,Automatic,3150000,Not SUV,108.2238082,,,
615,Ford,2012,2,201267,3500,Petrol,Automatic,4725000,SUV,120.3310015,,,
617,Lexus,2006,3,90235,2500,Petrol,Automatic,3120000,Not SUV,105.8547276,,,
618,Toyota,2007,2,282688,2400,Petrol,Automatic,3450000,Not SUV,108.2238082,,,
619,Lexus,2007,2,171869,4600,Petrol,Automatic,5720000,Not SUV,108.2238082,,,
620,Toyota,2012,2,124506,2500,Petrol,Automatic,5565000,Not SUV,120.3310015,,,
622,Mercedes-Benz,2009,2,96757,3000,Diesel,Automatic,4620000,SUV,129.3582081,,,
623,Mercedes-Benz,2010,3,65084,3000,Petrol,Automatic,4264000,Not SUV,130.380255,,,
624,Mercedes-Benz,2012,2,55264,3500,Petrol,Automatic,14352000,SUV,120.3310015,,,
626,Toyota,2014,3,47523,3500,Petrol,Automatic,9880000,Not SUV,122.1199565,,,
627,Lexus,2012,3,96283,2500,Petrol,Automatic,4200000,Not SUV,120.3310015,,,
628,Toyota,2012,2,198938,3500,Petrol,Automatic,6090000,Not SUV,120.3310015,,,
629,Toyota,2013,3,44496,2600,Petrol,Automatic,7280000,Not SUV,120.7825672,,,
630,Lexus,2007,3,268759,2500,Petrol,Automatic,3432000,Not SUV,108.2238082,,,
631,Ford,2018,2,14405,3500,Petrol,Automatic,18375000,SUV,193.8541808,,,
632,Ford,2011,3,262832,3500,Petrol,Automatic,4410000,SUV,141.9929683,,,
634,Ford,2012,3,80400,2000,Petrol,Automatic,3360000,SUV,120.3310015,,,
635,Ford,2012,2,290049,3500,Petrol,Automatic,5250000,SUV,120.3310015,,,
637,Mercedes-Benz,2010,3,156987,3000,Petrol,Automatic,3952000,Not SUV,130.380255,,,
638,Toyota,2006,3,120820,3500,Petrol,Automatic,3120000,Not SUV,105.8547276,,,
639,Toyota,2007,2,220902,4700,Petrol,Automatic,10400000,Not SUV,108.2238082,,,
640,Mercedes-Benz,2009,3,103752,4700,Petrol,Automatic,4410000,SUV,129.3582081,,,
642,Lexus,2004,3,84195,4700,Petrol,Automatic,4992000,SUV,112.8321389,,,
644,Acura,2010,2,284441,3500,Petrol,Automatic,5096000,Not SUV,130.380255,,,
645,Audi,2011,3,219042,2000,Petrol,Automatic,3937500,Not SUV,141.9929683,,,
646,Ford,2013,3,220846,3500,Petrol,Automatic,5250000,Not SUV,120.7825672,,,
647,Toyota,2007,2,16479,3500,Petrol,Automatic,3465000,Not SUV,108.2238082,,,
648,Mercedes-Benz,2009,2,144066,3500,Petrol,Automatic,3150000,Not SUV,129.3582081,,,
649,Ford,2012,3,108572,3500,Petrol,Automatic,3150000,SUV,120.3310015,,,
650,Mercedes-Benz,2007,3,239582,3500,Petrol,Automatic,4056000,SUV,108.2238082,,,
651,Toyota,2008,3,165146,4000,Petrol,Automatic,5200000,SUV,106.9462997,,,
652,Mercedes-Benz,2009,3,159366,3500,Petrol,Automatic,4992000,SUV,129.3582081,,,
653,Toyota,2007,3,140882,2700,Petrol,Automatic,6760000,SUV,108.2238082,,,
654,Toyota,2011,3,129896,3500,Petrol,Automatic,4992000,Not SUV,141.9929683,,,
655,Toyota,2007,2,141956,2400,Petrol,Automatic,3712800,Not SUV,108.2238082,,,
656,Toyota,2007,2,153624,2400,Petrol,Automatic,3255000,Not SUV,108.2238082,,,
657,Toyota,2011,3,109174,3500,Petrol,Automatic,3570000,Not SUV,141.9929683,,,
658,Lexus,2008,3,169887,3500,Petrol,Automatic,3675000,SUV,106.9462997,,,
659,Lexus,2010,2,91604,3500,Petrol,Automatic,9391200,SUV,130.380255,,,
660,Toyota,2007,2,16479,3500,Petrol,Automatic,3465000,Not SUV,108.2238082,,,
661,Lexus,2005,3,67744,4700,Petrol,Automatic,4160000,SUV,107.9017948,,,
663,Ford,2011,3,262832,3500,Petrol,Automatic,4410000,SUV,141.9929683,,,
664,Lexus,2006,3,130145,4700,Petrol,Automatic,3255000,SUV,105.8547276,,,
665,Land Rover,2006,2,212485,4400,Petrol,Automatic,6090000,SUV,105.8547276,,,
666,Ford,2018,2,14405,3500,Petrol,Automatic,18375000,SUV,193.8541808,,,
667,Ford,2013,3,88432,2000,Petrol,Automatic,3675000,Not SUV,120.7825672,,,
668,Toyota,2010,2,138462,2500,Petrol,Automatic,4160000,Not SUV,130.380255,,,
669,Lexus,2008,3,124886,3500,Petrol,Automatic,4160000,Not SUV,106.9462997,,,
670,Lexus,2010,3,310442,3400,Petrol,Automatic,5775000,SUV,130.380255,,,
671,Toyota,2007,2,172580,2400,Petrol,Automatic,4576000,SUV,108.2238082,,,
673,Toyota,2004,2,387265,3500,Petrol,Automatic,3465000,SUV,112.8321389,,,
674,Toyota,2012,3,162229,2700,Petrol,Automatic,12600000,SUV,120.3310015,,,
676,Mercedes-Benz,2012,3,176123,4600,Petrol,Automatic,7875000,SUV,120.3310015,,,
677,Toyota,2012,3,68028,2500,Petrol,Automatic,4160000,Not SUV,120.3310015,,,
678,Acura,2010,2,205258,3500,Petrol,Automatic,3360000,Not SUV,130.380255,,,
681,Land Rover,2017,2,87589,3000,Petrol,Automatic,32550000,SUV,192.3100693,,,
682,Acura,2010,2,370878,3700,Petrol,Automatic,3990000,Not SUV,130.380255,,,
683,Lexus,2008,3,169887,3500,Petrol,Automatic,3675000,SUV,106.9462997,,,
684,Lexus,2012,3,96283,2500,Petrol,Automatic,4200000,Not SUV,120.3310015,,,
685,Toyota,2013,3,44496,2600,Petrol,Automatic,7280000,Not SUV,120.7825672,,,
686,Toyota,2007,2,220902,4700,Petrol,Automatic,10400000,Not SUV,108.2238082,,,
687,Toyota,2014,3,47523,3500,Petrol,Automatic,9880000,Not SUV,122.1199565,,,
688,Mercedes-Benz,2009,3,159366,3500,Petrol,Automatic,4992000,SUV,129.3582081,,,
689,Mercedes-Benz,2009,2,96757,3000,Diesel,Automatic,4620000,SUV,129.3582081,,,
690,Toyota,2011,3,90000,3500,Petrol,Automatic,8320000,SUV,141.9929683,,,
692,Acura,2010,2,205258,3500,Petrol,Automatic,3360000,Not SUV,130.380255,,,
693,Toyota,2009,2,209830,2700,Petrol,Automatic,7800000,SUV,129.3582081,,,
694,Land Rover,2012,3,21632,2000,Petrol,Automatic,6090000,SUV,120.3310015,,,
695,Land Rover,2006,2,212485,4400,Petrol,Automatic,6090000,SUV,105.8547276,,,
696,Toyota,2014,3,48858,3500,Petrol,Automatic,7280000,SUV,122.1199565,,,
697,Lexus,2007,2,49407,3600,Petrol,Automatic,4888000,Not SUV,108.2238082,,,
698,Toyota,2010,2,446982,2500,Petrol,Automatic,3465000,Not SUV,130.380255,,,
699,Mercedes-Benz,2008,3,283739,3500,Petrol,Automatic,3255000,Not SUV,106.9462997,,,
700,Land Rover,2013,3,52502,5000,Petrol,Automatic,15600000,SUV,120.7825672,,,
702,Toyota,2011,2,95182,2400,Petrol,Automatic,4576000,Not SUV,141.9929683,,,
705,Lexus,2010,3,58108,3500,Petrol,Automatic,4680000,Not SUV,130.380255,,,
707,Toyota,2007,2,121015,2400,Petrol,Automatic,3952000,Not SUV,108.2238082,,,
710,Toyota,2007,2,178364,3300,Petrol,Automatic,3675000,SUV,108.2238082,,,
711,Lexus,2008,2,264214,4700,Petrol,Automatic,9360000,SUV,106.9462997,,,
712,Mercedes-Benz,2009,2,144066,3500,Petrol,Automatic,3150000,Not SUV,129.3582081,,,
713,Toyota,2011,2,95182,2400,Petrol,Automatic,4576000,Not SUV,141.9929683,,,
714,Lexus,2008,3,64129,4600,Petrol,Automatic,3465000,Not SUV,106.9462997,,,
715,Toyota,2010,2,82855,2500,Petrol,Automatic,4160000,Not SUV,130.380255,,,
716,Toyota,2011,3,109174,3500,Petrol,Automatic,3570000,Not SUV,141.9929683,,,
717,Toyota,2013,3,76097,2400,Petrol,Automatic,5565000,Not SUV,120.7825672,,,
718,Mercedes-Benz,2010,3,131203,3000,Petrol,Automatic,3848000,Not SUV,130.380255,,,
719,Mercedes-Benz,2008,3,91566,3500,Petrol,Automatic,3675000,SUV,106.9462997,,,
720,Toyota,2014,3,48858,3500,Petrol,Automatic,7280000,SUV,122.1199565,,,
721,Lexus,2010,2,91604,3500,Petrol,Automatic,9391200,SUV,130.380255,,,
723,Land Rover,2013,3,52502,5000,Petrol,Automatic,15600000,SUV,120.7825672,,,
724,Toyota,2015,3,13022,1800,Petrol,Automatic,7280000,SUV,137.4128104,,,
725,Mercedes-Benz,2009,3,103752,4700,Petrol,Automatic,4410000,SUV,129.3582081,,,
727,Toyota,2011,3,212752,3500,Petrol,Automatic,4160000,Not SUV,141.9929683,,,
728,Toyota,2013,3,192609,3500,Petrol,Automatic,6760000,SUV,120.7825672,,,
729,Land Rover,2007,3,117254,4400,Petrol,Automatic,3640000,SUV,108.2238082,,,
730,Toyota,2011,3,129896,3500,Petrol,Automatic,4992000,Not SUV,141.9929683,,,
731,Toyota,2006,2,230373,3500,Petrol,Automatic,3360000,Not SUV,105.8547276,,,
732,Ford,2004,2,322143,5400,Petrol,Automatic,4725000,Not SUV,112.8321389,,,
733,Lexus,2007,2,298814,3500,Petrol,Automatic,5512000,SUV,108.2238082,,,
734,Toyota,2012,3,67067,2500,Petrol,Automatic,4680000,Not SUV,120.3310015,,,
736,Mercedes-Benz,2015,3,138572,2000,Petrol,Automatic,9975000,Not SUV,137.4128104,,,
737,Toyota,2005,2,120624,3300,Petrol,Automatic,3360000,Not SUV,107.9017948,,,
739,Toyota,2012,3,145137,2500,Petrol,Manual,7904000,Not SUV,120.3310015,,,
740,Lexus,2004,3,163903,3300,Petrol,Automatic,3744000,SUV,112.8321389,,,
741,Mercedes-Benz,2009,3,153109,5500,Petrol,Automatic,4400000,Not SUV,129.3582081,,,
742,Ford,2013,3,88734,3500,Petrol,Automatic,8840000,Not SUV,120.7825672,,,
743,Mercedes-Benz,2009,3,193057,3500,Petrol,Automatic,5824000,SUV,129.3582081,,,
744,Ford,2008,3,169315,3500,Petrol,Automatic,3328000,SUV,106.9462997,,,
745,Toyota,2013,3,106032,2700,Petrol,Automatic,5460000,SUV,120.7825672,,,
746,Mercedes-Benz,2009,2,269137,3000,Petrol,Automatic,4410000,Not SUV,129.3582081,,,
748,Toyota,2013,3,76803,2700,Petrol,Automatic,4830000,SUV,120.7825672,,,
749,Toyota,2011,3,90000,3500,Petrol,Automatic,8320000,SUV,141.9929683,,,
