MMM-YY,Emp_ID,Age,Gender,City,Education_Level,Salary,Dateofjoining,LastWorkingDate,Year of Joining,year code,Month of joining,Work_len_quaters,Joining Designation,Designation,Promotions,Quarterly Rating
10/1/2016,1761,39,Male,C20,Master,149354,2/18/2013,10/19/2016,2013,3,2,15,5,5,0,1
1/1/2017,1763,22,Female,C12,College,33042,11/30/2016,1/21/2017,2016,6,11,1,1,1,0,1
2/1/2017,1769,33,Male,C2,Master,45609,7/8/2015,2/17/2017,2015,5,7,6,1,1,0,1
6/1/2017,1771,34,Female,C15,College,40685,3/1/2017,6/16/2017,2017,7,3,1,2,2,0,1
5/1/2016,1773,27,Female,C11,Master,81385,5/18/2015,5/16/2016,2015,5,5,4,1,2,1,1
12/1/2017,1774,35,Male,C23,Master,83242,6/19/2017,11/28/2017,2017,7,6,2,2,2,0,1
11/1/2016,1778,29,Male,C3,Master,47980,6/15/2015,11/26/2016,2015,5,6,6,2,2,0,1
10/1/2017,1779,28,Male,C3,College,59205,7/4/2017,10/12/2017,2017,7,7,1,1,1,0,1
6/1/2017,1781,39,Male,C25,Master,91064,2/6/2017,6/14/2017,2017,7,2,1,3,3,0,1
9/1/2016,1784,30,Female,C23,Master,58671,11/25/2013,9/22/2016,2013,3,11,11,1,2,1,2
9/1/2017,1785,31,Male,C27,Bachelor,67067,7/31/2017,9/18/2017,2017,7,7,1,3,3,0,1
3/1/2016,1786,24,Male,C9,Bachelor,63577,9/23/2015,2/27/2016,2015,5,9,2,1,1,0,2
2/1/2017,1788,32,Female,C4,Bachelor,49696,12/5/2016,2/14/2017,2016,6,12,1,2,2,0,1
10/1/2016,1789,31,Male,C25,Bachelor,22875,7/4/2016,10/7/2016,2016,6,7,1,1,1,0,1
3/1/2016,1792,39,Male,C26,College,61613,7/17/2015,3/2/2016,2015,5,7,3,3,3,0,2
5/1/2016,1795,29,Male,C14,Bachelor,60764,1/22/2015,5/24/2016,2015,5,1,5,2,3,1,1
6/1/2017,1796,38,Male,C6,Master,62204,10/8/2016,6/7/2017,2016,6,10,3,2,2,0,1
6/1/2017,1797,25,Male,C8,Bachelor,45526,12/15/2016,6/17/2017,2016,6,12,2,1,1,0,1
3/1/2017,1800,32,Male,C3,Bachelor,35542,10/8/2016,3/13/2017,2016,6,10,2,2,2,0,1
7/1/2016,1803,34,Male,C3,Master,52914,5/9/2015,7/20/2016,2015,5,5,5,1,1,0,1
12/1/2016,1808,52,Male,C6,Bachelor,65754,9/9/2015,12/10/2016,2015,5,9,5,3,3,0,1
9/1/2016,1809,38,Male,C22,Bachelor,75835,6/15/2016,9/26/2016,2016,6,6,1,2,4,2,1
8/1/2016,1810,36,Male,C13,College,90743,10/5/2015,8/4/2016,2015,5,10,3,1,3,2,1
10/1/2016,1813,44,Male,C14,Master,88204,7/12/2016,10/4/2016,2016,6,7,1,4,4,0,1
2/1/2017,1814,27,Female,C4,College,125011,1/28/2013,2/10/2017,2013,3,1,16,1,4,3,1
2/1/2016,1816,27,Female,C7,College,53920,10/19/2015,2/26/2016,2015,5,10,1,1,1,0,1
7/1/2017,1818,30,Male,C25,Master,25579,5/15/2017,7/14/2017,2017,7,5,1,2,2,0,1
12/1/2017,1819,23,Male,C16,Bachelor,30342,8/29/2017,12/11/2017,2017,7,8,1,1,1,0,1
1/1/2016,1820,37,Female,C20,Bachelor,57083,12/10/2015,1/26/2016,2015,5,12,1,2,2,0,1
9/1/2016,1823,44,Male,C25,College,46309,8/5/2015,9/22/2016,2015,5,8,5,2,2,0,2
6/1/2016,1824,22,Male,C26,College,27023,9/23/2015,6/3/2016,2015,5,9,3,1,1,0,1
3/1/2016,1825,51,Male,C13,College,11943,5/30/2015,3/25/2016,2015,5,5,3,1,1,0,1
7/1/2017,1826,32,Male,C7,Bachelor,145483,7/1/2016,7/13/2017,2016,6,7,4,3,3,0,1
5/1/2016,1829,32,Female,C2,Bachelor,53181,12/2/2015,5/4/2016,2015,5,12,2,1,1,0,1
7/1/2016,1832,41,Male,C4,Master,136307,6/5/2015,7/27/2016,2015,5,6,5,5,5,0,1
7/1/2016,1834,39,Male,C17,College,39994,6/29/2016,7/12/2016,2016,6,6,0,2,2,0,1
7/1/2016,1835,28,Male,C1,Master,42507,5/7/2015,7/18/2016,2015,5,5,5,1,2,1,1
2/1/2016,1838,28,Female,C7,Master,22095,9/14/2015,2/1/2016,2015,5,9,2,1,1,0,1
8/1/2017,1842,28,Female,C23,College,68837,6/29/2017,7/29/2017,2017,7,6,0,2,2,0,1
6/1/2017,1843,35,Male,C6,College,113857,2/11/2017,6/19/2017,2017,7,2,1,3,3,0,1
3/1/2016,1844,42,Female,C1,Bachelor,17476,12/21/2015,3/9/2016,2015,5,12,1,1,1,0,1
7/1/2016,1845,30,Male,C9,Master,45811,5/20/2015,7/13/2016,2015,5,5,5,1,2,1,1
10/1/2017,1846,39,Female,C3,Bachelor,41504,6/26/2017,9/28/2017,2017,7,6,1,2,2,0,1
9/1/2016,1847,33,Female,C24,Bachelor,26160,5/12/2015,9/22/2016,2015,5,5,5,1,1,0,2
1/1/2017,1848,28,Male,C13,Master,40671,11/4/2016,1/7/2017,2016,6,11,1,1,1,0,1
8/1/2017,1849,33,Male,C6,Master,53062,1/22/2015,7/29/2017,2015,5,1,10,1,2,1,1
11/1/2017,1850,34,Female,C20,Master,80779,5/5/2017,11/20/2017,2017,7,5,2,2,2,0,2
4/1/2016,1851,41,Female,C21,College,54180,11/18/2015,3/31/2016,2015,5,11,1,2,2,0,1
9/1/2016,1853,27,Male,C29,Master,140833,8/9/2012,9/9/2016,2012,2,8,16,1,4,3,1
12/1/2016,1854,44,Male,C21,College,53355,7/19/2012,12/21/2016,2012,2,7,18,1,2,1,2
1/1/2017,1855,30,Male,C17,Master,54971,12/2/2016,1/5/2017,2016,6,12,0,2,2,0,1
9/1/2016,1856,50,Female,C1,Bachelor,59431,12/2/2014,9/12/2016,2014,4,12,7,1,4,3,3
8/1/2017,1860,35,Male,C14,Bachelor,37704,12/1/2016,7/29/2017,2016,6,12,3,2,2,0,1
1/1/2016,1861,39,Male,C16,College,41796,5/7/2015,1/28/2016,2015,5,5,3,1,1,0,1
5/1/2016,1862,44,Female,C25,College,55815,1/14/2016,4/30/2016,2016,6,1,1,2,2,0,1
11/1/2017,1863,29,Male,C27,Bachelor,78511,8/9/2017,11/16/2017,2017,7,8,1,2,2,0,1
8/1/2016,1865,41,Male,C11,Master,51764,11/30/2015,8/1/2016,2015,5,11,3,2,2,0,1
6/1/2017,1866,33,Male,C12,Bachelor,38416,12/10/2016,6/5/2017,2016,6,12,2,1,1,0,1
6/1/2016,1867,26,Female,C20,Master,90560,2/5/2014,6/7/2016,2014,4,2,9,1,3,2,1
9/1/2016,1868,43,Female,C27,College,78444,3/27/2013,8/29/2016,2013,3,3,14,1,3,2,1
8/1/2017,1872,36,Female,C12,College,63739,3/27/2017,7/29/2017,2017,7,3,1,3,3,0,1
5/1/2016,1876,38,Male,C15,Bachelor,18948,5/2/2015,5/6/2016,2015,5,5,4,1,1,0,1
10/1/2017,1877,40,Female,C26,College,126742,4/29/2016,9/28/2017,2016,6,4,6,1,5,4,1
6/1/2017,1878,30,Female,C6,College,43578,12/10/2015,6/2/2017,2015,5,12,6,2,2,0,1
11/1/2016,1879,46,Male,C21,Bachelor,77647,11/1/2014,10/31/2016,2014,4,11,8,3,3,0,1
6/1/2017,1882,33,Male,C17,Bachelor,52471,11/18/2016,6/27/2017,2016,6,11,2,3,3,0,2
3/1/2017,1883,34,Female,C12,College,53123,12/28/2016,3/8/2017,2016,6,12,1,3,3,0,1
10/1/2016,1886,30,Male,C16,Bachelor,18192,7/13/2015,10/4/2016,2015,5,7,5,1,1,0,1
3/1/2016,1887,33,Male,C20,Bachelor,27895,2/7/2014,3/9/2016,2014,4,2,8,1,2,1,1
6/1/2017,1889,30,Female,C10,College,39830,2/1/2017,6/20/2017,2017,7,2,2,2,2,0,1
9/1/2016,1890,32,Female,C14,Bachelor,79599,7/22/2016,9/6/2016,2016,6,7,1,3,3,0,1
1/1/2016,1891,33,Female,C27,Bachelor,79239,11/6/2015,1/4/2016,2015,5,11,1,3,3,0,1
8/1/2017,1895,26,Male,C28,Master,33721,6/24/2017,7/29/2017,2017,7,6,0,1,1,0,1
1/1/2016,1896,41,Female,C15,College,71593,12/7/2015,1/28/2016,2015,5,12,1,2,2,0,1
1/1/2017,1897,33,Male,C16,Master,123750,4/7/2016,1/16/2017,2016,6,4,3,2,4,2,1
11/1/2016,1898,37,Male,C16,College,36230,8/31/2016,11/8/2016,2016,6,8,1,3,3,0,1
3/1/2016,1899,30,Male,C15,Master,57581,11/26/2014,3/17/2016,2014,4,11,5,1,1,0,1
6/1/2017,1900,30,Male,C13,College,24538,11/17/2016,6/2/2017,2016,6,11,2,1,1,0,1
9/1/2016,1901,28,Male,C11,Master,96265,7/11/2016,9/20/2016,2016,6,7,1,3,3,0,1
9/1/2017,1902,35,Female,C9,College,39246,8/7/2017,8/29/2017,2017,7,8,0,2,2,0,1
9/1/2016,1904,27,Male,C14,College,29148,6/3/2013,9/22/2016,2013,3,6,13,2,2,0,1
10/1/2017,1905,29,Male,C5,Master,68418,8/4/2017,10/9/2017,2017,7,8,1,3,3,0,1
9/1/2016,1906,34,Male,C23,Bachelor,76092,2/19/2015,9/27/2016,2015,5,2,6,2,3,1,1
11/1/2017,1908,27,Female,C8,College,29660,8/15/2017,10/31/2017,2017,7,8,1,2,2,0,1
5/1/2017,1909,31,Female,C21,Master,36661,11/3/2016,5/20/2017,2016,6,11,2,3,3,0,2
9/1/2017,1911,41,Female,C15,Master,96143,11/2/2016,9/15/2017,2016,6,11,3,3,3,0,1
7/1/2016,1912,25,Female,C1,College,74589,7/16/2012,7/12/2016,2012,2,7,16,1,3,2,1
4/1/2016,1913,34,Male,C26,College,32285,12/8/2014,3/29/2016,2014,4,12,5,2,2,0,1
5/1/2016,1916,37,Female,C16,Master,34619,5/18/2015,5/17/2016,2015,5,5,4,1,1,0,1
10/1/2016,1917,31,Male,C4,Master,27867,6/18/2015,10/6/2016,2015,5,6,5,1,1,0,1
2/1/2017,1919,33,Male,C21,Master,41169,9/28/2016,2/17/2017,2016,6,9,2,3,3,0,1
3/1/2017,1922,27,Male,C20,Bachelor,25605,10/31/2016,3/14/2017,2016,6,10,1,2,2,0,1
5/1/2016,1926,30,Male,C26,Master,29575,1/22/2015,5/4/2016,2015,5,1,5,1,1,0,1
10/1/2016,1927,42,Male,C20,College,32043,12/11/2014,10/11/2016,2014,4,12,7,1,3,2,1
5/1/2017,1928,29,Male,C13,Bachelor,69939,11/29/2016,5/1/2017,2016,6,11,2,3,3,0,1
10/1/2016,1930,37,Male,C29,Bachelor,67317,11/28/2013,10/3/2016,2013,3,11,11,1,2,1,1
5/1/2016,1932,28,Female,C7,Bachelor,63898,5/21/2015,5/24/2016,2015,5,5,4,2,2,0,1
2/1/2016,1933,32,Female,C24,College,40086,10/20/2015,2/18/2016,2015,5,10,1,1,1,0,1
9/1/2016,1934,26,Male,C7,Master,52518,8/29/2016,9/27/2016,2016,6,8,0,2,2,0,1
6/1/2016,1935,32,Male,C8,College,60214,11/9/2015,6/7/2016,2015,5,11,2,1,1,0,2
7/1/2017,1937,27,Male,C28,Bachelor,78057,10/6/2016,7/13/2017,2016,6,10,3,3,3,0,1
9/1/2017,1938,36,Male,C15,Master,83455,1/30/2017,9/8/2017,2017,7,1,2,3,3,0,1
8/1/2016,1939,28,Female,C1,Master,55315,11/14/2014,8/1/2016,2014,4,11,7,1,2,1,1
8/1/2017,1941,28,Female,C7,Master,58533,4/7/2017,7/29/2017,2017,7,4,1,2,2,0,3
2/1/2017,1942,36,Female,C27,Bachelor,61994,9/15/2016,2/11/2017,2016,6,9,2,2,2,0,1
9/1/2016,1944,46,Female,C11,Bachelor,19072,3/12/2015,9/22/2016,2015,5,3,6,1,1,0,1
11/1/2016,1947,32,Female,C27,College,41973,7/6/2016,11/21/2016,2016,6,7,2,2,2,0,1
12/1/2017,1948,27,Male,C3,Bachelor,29520,9/21/2017,12/20/2017,2017,7,9,1,1,1,0,1
11/1/2017,1949,31,Female,C3,Bachelor,88909,10/29/2016,11/21/2017,2016,6,10,4,3,3,0,1
1/1/2017,1950,26,Female,C3,College,28506,1/10/2017,1/17/2017,2017,7,1,0,2,2,0,1
7/1/2016,1951,30,Male,C29,College,44512,5/30/2016,7/8/2016,2016,6,5,0,3,3,0,1
4/1/2017,1952,28,Male,C10,Master,34020,7/8/2014,4/27/2017,2014,4,7,11,1,1,0,1
5/1/2017,1954,31,Male,C9,College,49213,10/7/2016,5/19/2017,2016,6,10,2,1,1,0,1
2/1/2017,1959,36,Male,C26,Master,40099,6/19/2015,2/20/2017,2015,5,6,7,1,1,0,2
5/1/2017,1960,30,Female,C1,College,59169,2/10/2017,5/5/2017,2017,7,2,1,2,2,0,1
9/1/2017,1963,32,Male,C11,College,46860,7/17/2017,9/8/2017,2017,7,7,1,2,2,0,1
4/1/2016,1967,41,Male,C29,College,28059,6/18/2015,4/4/2016,2015,5,6,3,1,1,0,1
5/1/2016,1970,24,Male,C20,Bachelor,40996,12/21/2015,5/4/2016,2015,5,12,1,2,2,0,1
3/1/2016,1973,36,Male,C14,Bachelor,52011,11/30/2015,2/29/2016,2015,5,11,1,1,1,0,1
2/1/2017,1975,36,Female,C2,Bachelor,21043,6/20/2016,1/30/2017,2016,6,6,2,1,1,0,1
1/1/2016,1976,31,Female,C20,Master,51181,7/31/2015,1/23/2016,2015,5,7,2,2,2,0,1
1/1/2016,1978,41,Male,C17,College,12553,12/9/2015,1/19/2016,2015,5,12,0,1,1,0,1
2/1/2016,1979,33,Male,C25,Bachelor,18642,9/12/2015,2/3/2016,2015,5,9,2,1,1,0,1
9/1/2016,1983,49,Female,C23,Master,76531,7/2/2015,9/22/2016,2015,5,7,5,1,2,1,1
2/1/2017,1984,35,Male,C7,Bachelor,56702,11/7/2016,1/30/2017,2016,6,11,1,2,2,0,1
11/1/2016,1987,25,Male,C4,Master,67394,10/21/2015,11/14/2016,2015,5,10,4,2,2,0,1
12/1/2016,1988,39,Male,C24,College,72499,6/13/2016,12/21/2016,2016,6,6,2,3,3,0,1
5/1/2016,1990,22,Male,C28,College,48097,5/4/2015,5/20/2016,2015,5,5,4,1,1,0,2
11/1/2016,1991,30,Male,C20,Master,76425,6/29/2016,10/29/2016,2016,6,6,1,2,2,0,1
5/1/2016,1992,35,Female,C26,Master,28498,12/26/2015,5/2/2016,2015,5,12,1,1,1,0,2
4/1/2017,1993,32,Male,C21,College,74953,3/11/2017,4/19/2017,2017,7,3,0,2,2,0,1
12/1/2017,1994,37,Male,C10,Bachelor,46345,7/10/2017,12/6/2017,2017,7,7,2,3,3,0,1
3/1/2016,1995,34,Male,C5,College,54291,1/6/2016,3/21/2016,2016,6,1,1,1,1,0,1
7/1/2016,1996,37,Male,C13,Bachelor,48436,5/23/2015,6/29/2016,2015,5,5,4,1,1,0,1
4/1/2017,1997,35,Male,C11,Bachelor,42408,5/19/2015,4/25/2017,2015,5,5,8,1,2,1,1
1/1/2017,1998,36,Male,C15,College,32523,11/7/2016,1/2/2017,2016,6,11,1,2,2,0,1
6/1/2017,2000,25,Male,C14,Master,46866,8/24/2016,6/5/2017,2016,6,8,3,1,1,0,1
12/1/2017,2001,27,Female,C23,Bachelor,39471,8/7/2017,12/6/2017,2017,7,8,1,1,1,0,1
6/1/2017,2002,35,Male,C6,Bachelor,98821,6/18/2010,6/21/2017,2010,0,6,28,2,4,2,1
12/1/2017,2003,26,Female,C27,Bachelor,54056,9/28/2017,11/28/2017,2017,7,9,1,2,2,0,1
3/1/2017,2005,25,Male,C13,Master,58320,11/17/2016,3/18/2017,2016,6,11,1,1,1,0,1
11/1/2017,2007,27,Female,C16,College,85803,6/28/2017,11/15/2017,2017,7,6,2,3,3,0,1
3/1/2017,2009,28,Female,C10,College,60796,12/7/2016,3/14/2017,2016,6,12,1,1,1,0,1
10/1/2017,2010,32,Male,C25,Bachelor,34692,12/30/2016,10/12/2017,2016,6,12,3,2,2,0,1
8/1/2016,2013,37,Female,C20,Master,59274,5/15/2015,8/5/2016,2015,5,5,5,1,1,0,2
1/1/2016,2015,33,Female,C22,Master,58203,3/16/2015,1/5/2016,2015,5,3,3,1,1,0,1
5/1/2016,2016,24,Female,C1,Master,24906,4/29/2013,5/14/2016,2013,3,4,12,1,2,1,1
8/1/2016,2017,44,Male,C4,Bachelor,53521,9/12/2013,7/29/2016,2013,3,9,12,1,2,1,2
12/1/2016,2019,40,Female,C16,Bachelor,64781,6/10/2016,12/6/2016,2016,6,6,2,2,2,0,2
6/1/2017,2020,33,Male,C3,Bachelor,58131,1/30/2017,5/29/2017,2017,7,1,1,3,3,0,1
5/1/2016,2021,25,Male,C25,Master,33239,5/5/2015,5/27/2016,2015,5,5,4,1,1,0,4
4/1/2017,2022,31,Male,C23,College,47050,9/2/2016,4/25/2017,2016,6,9,3,3,3,0,1
1/1/2016,2023,38,Female,C8,College,37709,6/19/2015,1/9/2016,2015,5,6,2,2,2,0,1
12/1/2016,2024,33,Male,C20,Master,21746,10/7/2016,12/27/2016,2016,6,10,1,1,1,0,1
5/1/2017,2025,29,Male,C4,College,42234,11/18/2016,5/16/2017,2016,6,11,2,1,1,0,1
12/1/2017,2026,31,Female,C26,Master,36096,10/11/2017,12/18/2017,2017,7,10,1,1,1,0,1
2/1/2016,2031,26,Male,C4,College,48890,5/26/2015,2/2/2016,2015,5,5,3,2,2,0,1
6/1/2016,2033,29,Male,C21,Master,51303,7/31/2015,5/30/2016,2015,5,7,3,1,1,0,1
7/1/2017,2034,27,Female,C10,Master,74087,5/14/2015,7/3/2017,2015,5,5,9,1,2,1,1
7/1/2016,2035,43,Male,C6,College,66031,5/22/2015,7/19/2016,2015,5,5,5,1,2,1,1
1/1/2016,2036,28,Female,C21,College,72393,11/30/2015,1/26/2016,2015,5,11,1,2,2,0,1
11/1/2016,2037,31,Male,C4,College,50370,10/4/2016,10/29/2016,2016,6,10,0,3,3,0,1
2/1/2016,2038,23,Female,C7,Bachelor,17687,1/19/2016,2/24/2016,2016,6,1,0,1,1,0,1
5/1/2016,2040,25,Male,C15,Bachelor,20590,3/3/2015,5/3/2016,2015,5,3,5,1,1,0,1
8/1/2017,2041,34,Male,C22,Master,46083,6/12/2017,7/29/2017,2017,7,6,1,2,2,0,1
3/1/2017,2044,34,Male,C20,College,38619,11/15/2016,3/23/2017,2016,6,11,1,2,2,0,1
10/1/2017,2045,25,Male,C9,Bachelor,84806,5/9/2017,10/12/2017,2017,7,5,2,3,3,0,1
12/1/2017,2047,36,Male,C29,Master,70252,8/9/2016,12/1/2017,2016,6,8,5,3,3,0,1
12/1/2017,2049,41,Female,C23,Bachelor,100888,10/24/2011,12/14/2017,2011,1,10,25,1,3,2,2
9/1/2017,2053,31,Female,C24,Master,46979,6/5/2017,9/27/2017,2017,7,6,1,3,3,0,1
9/1/2017,2054,27,Male,C28,College,56814,7/7/2017,9/25/2017,2017,7,7,1,2,2,0,1
11/1/2017,2056,30,Male,C23,College,100412,5/29/2017,11/15/2017,2017,7,5,2,3,3,0,1
6/1/2016,2057,32,Female,C27,Bachelor,40198,10/30/2015,6/8/2016,2015,5,10,2,2,2,0,1
11/1/2017,2059,37,Female,C20,Bachelor,67669,9/8/2017,11/22/2017,2017,7,9,1,2,2,0,1
10/1/2017,2061,42,Female,C15,Bachelor,57975,6/6/2016,10/4/2017,2016,6,6,5,2,2,0,1
12/1/2017,2062,27,Male,C10,Master,92401,3/31/2017,12/18/2017,2017,7,3,3,2,2,0,1
7/1/2017,2063,33,Male,C18,Master,55473,4/27/2017,7/10/2017,2017,7,4,1,2,2,0,1
9/1/2016,2064,27,Male,C5,Master,78564,10/1/2015,9/1/2016,2015,5,10,4,2,2,0,1
1/1/2016,2065,36,Female,C11,College,44146,12/4/2015,1/15/2016,2015,5,12,0,2,2,0,1
6/1/2016,2066,37,Female,C29,Master,63181,2/21/2013,6/3/2016,2013,3,2,13,2,2,0,1
11/1/2017,2067,27,Female,C25,Master,21792,6/23/2017,11/14/2017,2017,7,6,2,1,1,0,1
1/1/2016,2068,37,Male,C11,Bachelor,39750,6/12/2015,1/2/2016,2015,5,6,2,1,1,0,1
2/1/2016,2069,42,Female,C23,College,30999,6/12/2015,2/10/2016,2015,5,6,3,1,1,0,1
10/1/2017,2071,34,Female,C3,Bachelor,80535,6/28/2017,10/14/2017,2017,7,6,1,2,2,0,4
10/1/2016,2073,21,Male,C27,College,42380,12/31/2015,10/7/2016,2015,5,12,3,1,1,0,2
9/1/2016,2074,25,Male,C18,Bachelor,47487,8/17/2016,9/17/2016,2016,6,8,0,2,2,0,1
5/1/2017,2083,37,Female,C17,Master,46515,6/6/2016,5/15/2017,2016,6,6,4,1,1,0,1
11/1/2017,2084,26,Female,C17,Master,42405,10/12/2017,11/14/2017,2017,7,10,0,2,2,0,1
7/1/2016,2085,30,Female,C22,Master,50787,7/18/2015,7/28/2016,2015,5,7,4,1,1,0,1
1/1/2016,2086,45,Male,C9,College,29915,9/26/2015,1/23/2016,2015,5,9,1,1,1,0,1
6/1/2016,2091,40,Male,C24,Bachelor,22556,9/11/2015,6/15/2016,2015,5,9,3,1,1,0,1
11/1/2017,2092,34,Male,C2,Bachelor,66035,12/6/2016,11/23/2017,2016,6,12,4,3,3,0,2
2/1/2017,2093,31,Male,C19,Master,58872,10/8/2016,2/7/2017,2016,6,10,1,2,2,0,1
2/1/2016,2094,28,Male,C15,Bachelor,26053,12/17/2015,2/2/2016,2015,5,12,1,1,1,0,1
1/1/2017,2095,34,Male,C26,Bachelor,48829,10/29/2016,1/3/2017,2016,6,10,1,1,1,0,1
7/1/2016,2098,44,Male,C21,Master,139882,4/2/2010,7/13/2016,2010,0,4,25,3,5,2,1
11/1/2016,2100,42,Male,C9,Bachelor,65632,5/8/2015,11/19/2016,2015,5,5,6,2,2,0,4
1/1/2017,2101,30,Male,C17,Master,90421,9/19/2016,1/4/2017,2016,6,9,1,3,3,0,1
11/1/2016,2102,44,Male,C2,Master,117708,7/30/2012,11/26/2016,2012,2,7,17,3,4,1,1
11/1/2017,2103,37,Male,C10,College,64855,7/12/2017,11/15/2017,2017,7,7,1,2,2,0,1
3/1/2016,2105,33,Male,C21,Bachelor,33442,1/15/2016,3/8/2016,2016,6,1,1,1,1,0,1
5/1/2016,2106,32,Female,C2,College,21252,10/26/2015,5/18/2016,2015,5,10,2,1,1,0,2
2/1/2017,2108,32,Female,C16,Master,59928,11/30/2016,2/7/2017,2016,6,11,1,1,1,0,1
10/1/2016,2113,32,Female,C15,Bachelor,38992,9/13/2016,10/11/2016,2016,6,9,0,1,1,0,1
2/1/2016,2115,30,Male,C9,Master,69166,10/23/2015,2/8/2016,2015,5,10,1,2,2,0,1
6/1/2016,2116,52,Female,C22,College,40592,8/20/2015,6/2/2016,2015,5,8,3,1,1,0,1
2/1/2016,2117,37,Male,C4,Master,41591,10/8/2015,2/6/2016,2015,5,10,1,2,2,0,1
7/1/2017,2118,27,Male,C10,Master,47752,6/28/2016,7/10/2017,2016,6,6,4,2,2,0,3
2/1/2017,2120,31,Female,C4,Bachelor,19052,7/25/2016,2/8/2017,2016,6,7,2,1,1,0,1
5/1/2016,2121,26,Female,C22,Master,31743,11/18/2015,5/2/2016,2015,5,11,2,1,1,0,1
2/1/2016,2122,34,Male,C2,College,61065,10/24/2015,2/13/2016,2015,5,10,1,3,3,0,1
2/1/2016,2123,46,Female,C3,College,42604,12/11/2015,2/9/2016,2015,5,12,1,2,2,0,1
7/1/2016,2124,23,Male,C13,Bachelor,68936,8/22/2015,7/5/2016,2015,5,8,3,1,2,1,1
8/1/2016,2125,41,Female,C24,Bachelor,39560,10/2/2015,8/24/2016,2015,5,10,4,1,1,0,1
5/1/2017,2126,35,Female,C28,Master,44707,1/2/2017,5/3/2017,2017,7,1,1,2,2,0,1
10/1/2017,2127,34,Female,C12,Master,86291,6/13/2017,10/16/2017,2017,7,6,1,2,2,0,1
5/1/2016,2128,37,Male,C28,Bachelor,21270,8/21/2015,5/23/2016,2015,5,8,3,1,1,0,1
2/1/2016,2129,34,Female,C17,Master,59930,7/30/2012,2/5/2016,2012,2,7,14,2,2,0,1
2/1/2016,2130,34,Male,C20,Master,40948,11/5/2012,2/22/2016,2012,2,11,13,2,2,0,1
3/1/2017,2131,30,Male,C21,Bachelor,45665,11/8/2016,3/22/2017,2016,6,11,1,2,2,0,1
9/1/2017,2133,28,Male,C22,Bachelor,74781,5/29/2017,9/19/2017,2017,7,5,1,3,3,0,1
1/1/2016,2138,29,Male,C8,Bachelor,43989,7/30/2015,1/5/2016,2015,5,7,2,1,1,0,1
8/1/2017,2141,28,Male,C16,Master,49533,6/28/2017,7/29/2017,2017,7,6,0,3,3,0,1
2/1/2017,2142,45,Female,C26,Master,41723,10/25/2012,2/17/2017,2012,2,10,17,1,1,0,1
3/1/2017,2143,26,Male,C29,College,42844,1/18/2017,3/14/2017,2017,7,1,1,2,2,0,1
5/1/2016,2144,36,Female,C9,Master,42166,2/24/2015,5/4/2016,2015,5,2,5,2,2,0,1
3/1/2017,2145,32,Male,C4,Bachelor,44012,1/14/2017,3/4/2017,2017,7,1,1,2,2,0,1
9/1/2017,2146,27,Male,C6,Bachelor,59352,6/28/2017,9/18/2017,2017,7,6,1,2,2,0,1
3/1/2017,2151,32,Male,C14,College,52035,5/13/2015,3/6/2017,2015,5,5,7,1,2,1,1
2/1/2016,2152,28,Female,C22,Master,27194,9/14/2015,2/15/2016,2015,5,9,2,1,1,0,1
10/1/2016,2154,41,Male,C25,Master,153766,1/3/2013,10/15/2016,2013,3,1,15,5,5,0,1
7/1/2016,2155,36,Male,C29,Master,42772,10/30/2015,6/28/2016,2015,5,10,3,1,1,0,1
5/1/2016,2156,34,Female,C5,Master,82046,10/12/2015,5/23/2016,2015,5,10,2,2,2,0,1
3/1/2016,2157,36,Female,C10,College,46480,5/29/2015,3/24/2016,2015,5,5,3,2,2,0,1
7/1/2016,2159,35,Female,C29,Bachelor,42813,7/3/2015,7/4/2016,2015,5,7,4,1,1,0,1
12/1/2016,2161,39,Male,C19,Bachelor,32871,6/28/2016,12/19/2016,2016,6,6,2,3,3,0,1
5/1/2017,2162,38,Male,C23,Bachelor,31809,5/6/2013,5/18/2017,2013,3,5,16,1,1,0,1
12/1/2016,2163,32,Male,C11,Bachelor,55700,9/28/2016,12/3/2016,2016,6,9,1,1,1,0,1
2/1/2017,2164,23,Male,C15,Bachelor,35943,11/18/2016,2/17/2017,2016,6,11,1,1,1,0,1
10/1/2016,2165,37,Female,C23,College,45604,8/18/2016,10/3/2016,2016,6,8,1,1,1,0,1
1/1/2017,2167,39,Male,C1,Bachelor,70714,4/27/2013,1/20/2017,2013,3,4,15,1,2,1,3
12/1/2017,2168,40,Male,C25,Bachelor,50801,11/27/2014,12/23/2017,2014,4,11,12,1,1,0,2
8/1/2016,2170,30,Male,C14,Master,52196,10/22/2015,8/8/2016,2015,5,10,3,1,1,0,1
7/1/2016,2171,35,Male,C17,College,55777,7/2/2016,7/22/2016,2016,6,7,0,3,3,0,1
2/1/2016,2172,27,Male,C9,College,53105,2/10/2014,2/19/2016,2014,4,2,8,1,2,1,1
5/1/2017,2173,43,Male,C25,Bachelor,64370,4/10/2017,5/17/2017,2017,7,4,0,3,3,0,1
12/1/2016,2174,41,Male,C20,College,19371,5/18/2015,12/16/2016,2015,5,5,6,1,1,0,2
11/1/2017,2175,41,Male,C29,Master,101223,7/22/2017,10/31/2017,2017,7,7,1,4,4,0,1
11/1/2016,2176,30,Male,C25,Bachelor,50029,5/6/2013,11/17/2016,2013,3,5,14,1,1,0,1
